id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
5e09fd13-c2b0-49ef-83a5-a930e88c3873,76587ac6-7bc1-42c5-99ea-5bbc4f378099,2017-04-11T07:57:00,1f858789-c1d0-4728-b702-19ae09ae356d,500,20,520
83972111-6231-4665-b651-3bbd6a7d94e0,cae8bef3-fb7c-462e-a07a-7f81931979e7,2017-04-11T17:15:00,1f858789-c1d0-4728-b702-19ae09ae356d,1900,76,1976
862c597e-49b4-478f-8726-4878e3354420,71a49f50-4458-4286-ba98-7f778a599da6,2017-04-11T16:07:00,1f858789-c1d0-4728-b702-19ae09ae356d,1600,64,1664
5d4327db-32df-4a3b-a733-265014f29c23,3213012e-a481-4ae7-a7e5-07dd7f19ab6e,2017-04-11T14:18:00,1f858789-c1d0-4728-b702-19ae09ae356d,1000,40,1040
8c6fc359-c370-43f5-82fd-b5bf18aab82c,5554bd93-1f1c-43f3-be39-2caab00ca098,2017-04-11T11:42:00,1f858789-c1d0-4728-b702-19ae09ae356d,400,16,416
7d6633e7-ce18-4d11-a4ba-15630a62a7a8,990bd06d-df5e-44c2-b55d-6efe4cfae293,2017-04-11T08:43:00,1f858789-c1d0-4728-b702-19ae09ae356d,500,20,520
b3bc9210-d9c1-48b3-b831-2247ece617a0,c9cc70f4-b67c-4d2e-9c32-941e2c8dacc8,2017-04-11T08:02:00,1f858789-c1d0-4728-b702-19ae09ae356d,400,16,416
ebc2385f-46ee-4313-8e70-17fb40adb7e4,5714308a-6555-42d9-a276-9499b4cd6618,2017-04-11T07:32:00,1f858789-c1d0-4728-b702-19ae09ae356d,500,20,520
cdf00464-24cf-42c8-94f9-ade3b4633751,bd665624-84ec-4fee-8d2f-fe61f4d1eb85,2017-04-11T08:25:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
2e47057d-f64f-49ce-884e-e717b4c057fa,6d881483-f811-4a98-9d22-b57dfdd96c74,2017-04-11T08:19:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
942314e1-e5da-4792-aedf-f2b10bdea434,3a76445e-0a0b-4f93-ab2f-9399465b15c4,2017-04-11T07:26:00,1f858789-c1d0-4728-b702-19ae09ae356d,700,28,728
463c464a-31b9-43f0-8976-d1fd8bf851cb,254db440-8a55-4e72-b2a3-25bc1171c48d,2017-04-11T08:55:00,1f858789-c1d0-4728-b702-19ae09ae356d,400,16,416
72d0dd40-5a5e-4c39-b798-bfb376c75da4,607b779c-97f7-4ea6-9da4-db1c4a104019,2017-04-11T07:58:00,1f858789-c1d0-4728-b702-19ae09ae356d,500,20,520
ca468860-5c1d-4540-ace7-0a20cc23be59,17d0ff51-c5d4-46d7-8f77-def54ae14ee0,2017-04-11T07:49:00,1f858789-c1d0-4728-b702-19ae09ae356d,700,28,728
186ba29a-cb02-41ef-b8a4-5ecf2bfe4c9c,24cdc592-8603-4f99-b562-3816259d88a2,2017-04-11T08:03:00,1f858789-c1d0-4728-b702-19ae09ae356d,400,16,416
068e3e44-ec14-42c6-85a8-d33d15a3b3bd,b97abcac-dfb0-46a2-8351-39a4f54626be,2017-04-11T07:59:00,1f858789-c1d0-4728-b702-19ae09ae356d,500,20,520
de596d38-6edc-48cb-b503-029cb2d5267a,b10cc2a7-f99d-4f21-bbca-f0faad06658b,2017-04-11T15:47:00,1f858789-c1d0-4728-b702-19ae09ae356d,2100,84,2184
0d7704dc-baaa-4b51-b047-cf5363a967db,fa81e513-c596-48c0-a1c9-7322d1099bda,2017-04-11T19:43:00,1f858789-c1d0-4728-b702-19ae09ae356d,700,28,728
71a04831-1ceb-4bb7-aa79-05874709dbca,bd47b3ff-ec8d-419b-91f9-d6b5173908ee,2017-04-11T11:25:00,1f858789-c1d0-4728-b702-19ae09ae356d,2300,92,2392
08747a58-c913-445c-948a-5169e0ba3ab1,b983b258-d84c-4804-a2e9-202cbece93d5,2017-04-11T15:24:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
2fba313a-7e51-402f-bed4-1e70b9b5009d,256c49a6-60e0-4214-8ed4-a56bd186a631,2017-04-11T08:35:00,1f858789-c1d0-4728-b702-19ae09ae356d,700,28,728
4871e57a-af73-483d-bd4b-6275eb16cc65,be0f1c62-b0bb-4203-98c8-8dd727a5d261,2017-04-11T15:33:00,1f858789-c1d0-4728-b702-19ae09ae356d,1700,68,1768
500a1410-f884-4d83-b88d-031d13118757,b9b93a8b-4042-459e-aee7-88614b6d8dda,2017-04-11T08:35:00,1f858789-c1d0-4728-b702-19ae09ae356d,400,16,416
31c150d6-db4e-4899-afa7-ccfbcaab61f9,71fd1c62-5a51-4207-b9d6-2b5b93543bdb,2017-04-11T10:23:00,1f858789-c1d0-4728-b702-19ae09ae356d,400,16,416
aec7c0a3-255f-4cb1-82f9-156e229efa2b,106b0d8a-c5ec-4547-b469-64417730ef65,2017-04-11T11:33:00,1f858789-c1d0-4728-b702-19ae09ae356d,2700,108,2808
f57e28fa-4d31-41bb-9c2f-0e30d2ef4bf2,7652b9e5-0237-4192-9cf5-51c3184b59f5,2017-04-11T08:15:00,1f858789-c1d0-4728-b702-19ae09ae356d,400,16,416
ed00181a-a908-4c2d-b3e4-18f7c8ecc91a,f50ac9ec-d0cb-4cd2-968b-d749e3cb3681,2017-04-11T08:02:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
0319f625-fd53-4cee-a816-3e9bf44a2c5e,6e94246f-fec9-4886-9550-505bea57a240,2017-04-11T14:15:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
eef8fe69-1162-4c25-82dd-0d793d1b2d88,ea322e89-2772-41ac-9738-8dd2293b2350,2017-04-11T12:17:00,1f858789-c1d0-4728-b702-19ae09ae356d,1700,68,1768
8bfdd170-5838-49b6-8259-664e051e528f,dd8b52e3-a93c-44aa-b778-9765e1c983a1,2017-04-11T16:34:00,1f858789-c1d0-4728-b702-19ae09ae356d,1600,64,1664
cb2baf80-d019-475a-8c79-7cd317daddd6,094b83b5-7c66-4daf-9df1-22e6d932f951,2017-04-11T08:46:00,1f858789-c1d0-4728-b702-19ae09ae356d,500,20,520
6ea99a21-e8d6-44c6-a041-e85cbbdf0fcb,abf17da6-dafb-42de-9954-58be11134e6b,2017-04-11T10:56:00,1f858789-c1d0-4728-b702-19ae09ae356d,700,28,728
89eb67bd-9f78-4111-aaa6-b8835b8ff143,fdccb520-36c3-484b-8742-6c0dd2b82299,2017-04-11T07:42:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
1697ffb9-798f-4223-9884-774b8548d6da,6827c8c3-d712-4be2-b3a9-2fedfeb643d3,2017-04-11T16:54:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
6be41677-58d0-4aaa-a053-1b4cc91a0918,65ef413a-6d06-47c7-84ed-df047e4e5d1b,2017-04-11T12:42:00,1f858789-c1d0-4728-b702-19ae09ae356d,2500,100,2600
93126654-da31-46a4-8262-6c21f510190a,e90c7df3-79aa-4220-b43a-6a31b3b83924,2017-04-11T07:10:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
e5dccddd-63fc-4a53-8716-a827b580c602,06d76869-70e3-4bb3-ad2c-77acc7b7973b,2017-04-11T13:36:00,1f858789-c1d0-4728-b702-19ae09ae356d,1700,68,1768
d93c0200-8f79-4fab-9e97-a9a57826b33a,64e53440-b0c1-469e-834f-b2fc1479cae4,2017-04-11T12:54:00,1f858789-c1d0-4728-b702-19ae09ae356d,2800,112,2912
81272f24-3f65-40e7-81e1-140895867b8c,eafc8553-679e-4c3a-9bcf-96dfe65d6c42,2017-04-11T14:24:00,1f858789-c1d0-4728-b702-19ae09ae356d,500,20,520
d044f77c-f07e-47cb-b0f7-4bf8afb3310f,8db78fe0-9d06-48da-8f5a-6b69c3bab1e8,2017-04-11T13:34:00,1f858789-c1d0-4728-b702-19ae09ae356d,400,16,416
c14fbeed-bfd9-4b69-8b80-6403d6bcb23f,881267bb-67df-4a99-9d0d-975877d169ae,2017-04-11T16:16:00,1f858789-c1d0-4728-b702-19ae09ae356d,700,28,728
0e7ac7a5-0dd3-4ac6-9caf-eef80cce00b5,702ce713-0c51-4a41-9639-f88dd176ab84,2017-04-11T12:00:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
3ee94b3e-a7b0-452b-9d44-d1a64ef4b99c,383924ef-cff5-457e-9449-a2a547d97993,2017-04-11T08:00:00,1f858789-c1d0-4728-b702-19ae09ae356d,700,28,728
9f77712f-add1-4714-bb74-ab49c3ff931e,bb49f11f-ae13-4d6d-b7a0-9f6ed51e2a1e,2017-04-11T07:00:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
355ced46-e482-4178-a6c8-9d5f96b83230,262eb220-59c2-49b9-9e4f-904ca35dc0c3,2017-04-11T07:34:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
ef0e51e4-26c8-47ef-9e8d-147a44e3257f,09b3a604-3d52-45ad-8610-0e6c4d62ff1a,2017-04-11T16:33:00,1f858789-c1d0-4728-b702-19ae09ae356d,500,20,520
393ff97b-5a4a-4cae-be5b-a6357d07160f,7bdf99b3-02e4-4b6e-b10b-07e987d81ffa,2017-04-11T13:17:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
f5e9a651-7e12-4b7c-981a-4c4e49df96d5,9d32ae3a-d38f-445b-befb-a2ccaa885210,2017-04-11T17:45:00,1f858789-c1d0-4728-b702-19ae09ae356d,700,28,728
39d8b612-a437-40bf-bfa9-4895c140aa78,2ba2cfa9-df47-459c-a17a-076937196bd3,2017-04-11T17:39:00,1f858789-c1d0-4728-b702-19ae09ae356d,1700,68,1768
f201cd19-c774-4e7b-a7f7-70baab027477,47fc4ef7-58b9-484d-98d9-79e19c31543e,2017-04-11T08:05:00,1f858789-c1d0-4728-b702-19ae09ae356d,700,28,728
344acdd7-86e7-4553-a6a1-4c6523652510,67845aa5-3ae0-40bb-bb44-e8c3ddc38f93,2017-04-11T10:31:00,1f858789-c1d0-4728-b702-19ae09ae356d,1700,68,1768
2476e210-9464-4ac0-967c-f988c5604458,6ef3e2b7-c70a-4cb3-bf2f-bb7a5dfce32b,2017-04-11T08:05:00,1f858789-c1d0-4728-b702-19ae09ae356d,500,20,520
3b59273e-5f75-4dbb-b544-d6f93a9f433e,a21b91e4-c78d-441c-bc81-ccba8bdfb246,2017-04-11T12:09:00,1f858789-c1d0-4728-b702-19ae09ae356d,1800,72,1872
f7972873-5b70-4230-a134-ca3fc5f586aa,9764b1cd-a1cb-4757-9228-eaf71c004b7d,2017-04-11T14:49:00,1f858789-c1d0-4728-b702-19ae09ae356d,700,28,728
5be9ccf2-7e15-4c4c-bc50-df810a1855b2,06bd143f-1fc7-4cf8-8bba-5b0a62ff14c2,2017-04-11T17:37:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
371c0bf9-920e-4040-a91f-15fd8772c89e,69cddcf5-a170-4478-99d1-1dbe2a833ce3,2017-04-11T17:44:00,1f858789-c1d0-4728-b702-19ae09ae356d,1700,68,1768
0fe53327-e11e-4d49-bcea-b126ce8d7f27,968ff9db-90e9-4da6-98c6-516f2f7326c3,2017-04-11T17:55:00,1f858789-c1d0-4728-b702-19ae09ae356d,1600,64,1664
922804a9-9682-4a72-8bc9-99003ce3579e,bd1f985b-e8cc-4531-913b-bd94731bb33a,2017-04-11T18:26:00,1f858789-c1d0-4728-b702-19ae09ae356d,1600,64,1664
627580d2-a2b8-4701-8f6f-15475c0b37d4,10067938-6bdb-4108-a311-9eae3593054e,2017-04-11T07:17:00,1f858789-c1d0-4728-b702-19ae09ae356d,600,24,624
e42cf69b-644c-4be4-a430-add6691fd824,b378aed0-5b4f-45c7-9ba5-9f19fa6a7bbf,2017-04-12T08:43:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
7f24c2e4-5cf8-466c-99c3-4393d5b388a7,9bb6579a-266e-45b2-8419-2f780ae0abd5,2017-04-12T12:57:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
c8b931c3-8d0b-4701-893e-09db8d6844d4,b23f1104-d7c5-4d21-8349-51ade47a0b22,2017-04-12T08:13:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
97e63133-a54d-4367-bc7e-2809de998f2e,a1a4a9ba-f2d6-44ed-b600-40bae3684b3c,2017-04-12T08:47:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
f152ac44-0350-4d8a-bd65-e70f693e8560,b9e4b2c7-e764-450b-b3a8-12c9713b0d64,2017-04-12T13:38:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
02d6cc97-1ad3-4942-b570-8afc99b68e03,c750da6d-cf27-4203-a8b5-cd6d6caae835,2017-04-12T12:07:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
36eb9869-e200-42d9-a9eb-7ba6cd6c4d74,ee1dff48-4efe-43f8-8b46-b169ba58981a,2017-04-12T07:02:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
384a7558-7cab-441b-a7a4-8b9af50ab9dd,e0f8772e-46e4-4634-8c2e-6561d3d06375,2017-04-12T13:03:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1800,108,1908
4f52add3-6e43-47f9-b746-e22c3e38452c,4b133008-cfbd-4aff-be51-c794f93e0466,2017-04-12T07:00:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
e5cd1ac2-8f58-41eb-971d-7feee964a6ef,b1cce6b4-c5ea-44ed-ae84-42e20f0b4359,2017-04-12T11:29:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1700,102,1802
57981f0a-7e60-4914-80a7-0be4762bb5c8,015bc9ad-a9ef-4717-a1d5-6059a50a39eb,2017-04-12T12:23:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1800,108,1908
40b024d5-5ec1-4672-8beb-4b9610a916fe,27ba4c6d-fbe4-44e3-923f-45b0389ab553,2017-04-12T08:39:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1200,72,1272
1a20f484-9a52-4e44-9520-711835feca72,cf5de030-4ee5-4209-a675-c66684a98cb4,2017-04-12T14:05:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1700,102,1802
7beeba1d-942f-48f9-adc8-48672828013c,0d734aac-0559-4bf8-abed-5bbd0e93e566,2017-04-12T07:58:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
ab49339c-758c-4f80-9b17-ba9ed04c71e8,119eb389-a2bc-4133-bde9-f8fac0a26c18,2017-04-12T17:21:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
c76f2bea-5388-4948-bb82-3a86116b14ee,366dd00d-fb38-4996-957c-377b3f26f7ca,2017-04-12T12:20:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1700,102,1802
6ab4deaa-7b66-4615-84ef-3222ed769912,79e4ee25-0ad6-41a0-831b-083d3ebe1749,2017-04-12T07:33:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
7ecb1795-fd48-428c-b2eb-b09abd9e8bb6,7997a003-77d5-4081-ab5e-037d3743c9f8,2017-04-12T08:40:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
790aa863-3793-4a89-8bd0-65332b6a436c,7d23eba7-e0e6-450e-868b-0eff742b0045,2017-04-12T08:53:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
becf7b93-6cb0-4d82-8963-bde1e9bb0520,7aa9229a-7c9e-4ffe-ad5d-5871c907d9ae,2017-04-12T07:53:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
5c7f6aab-6516-4f60-93aa-92d3808ec1cb,61028c5b-efdd-4100-b130-ff8c59d25e49,2017-04-12T15:08:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1800,108,1908
0fca9b60-aad3-45f4-b119-bad617c404a2,0975861e-a281-4d9c-b450-572ae6099038,2017-04-12T10:13:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
2fef9eea-bf7d-4ca9-b95f-989f67cf6165,92f6a60e-d446-46f4-843c-3b63ba3112b8,2017-04-12T08:00:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
f5e85ec8-2d93-489a-96c7-c4c20a35bdf7,610ace65-d40e-4321-b97e-a26144ae419d,2017-04-12T16:20:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1700,102,1802
c062bdfd-6e71-465e-b145-43deeca0f371,1963ab8d-0518-4acb-974d-02b9be8528f7,2017-04-12T11:50:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
a04ef057-e05b-48fb-8016-cf12ad40368f,06555b68-2ee6-408e-b555-e684d3efdd52,2017-04-12T13:36:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1000,60,1060
c55f1cc5-94d0-4652-adcf-b2b843a0583f,c12f6034-49ba-490f-9e2f-f03aab3e5480,2017-04-12T16:33:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
3d77e1ee-a9ee-481e-abcb-f3fc65329230,c9fdb4ca-abcd-4e0b-8ca5-a1044d8f9d04,2017-04-12T19:23:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1700,102,1802
1aa426fc-b952-44ab-b1e8-0076ebdd0541,3f994298-4862-4dc4-a406-44432be0e20a,2017-04-12T11:44:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
a067ab8a-ed91-4438-9130-fbf165c2c4ab,b5b0340a-f937-40c1-9210-f0c3f4349cd0,2017-04-12T08:10:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
32414042-c4a3-4966-bc0e-b5b65e4d941b,81fb5a74-b406-4afe-87ab-78ea6466f6fc,2017-04-12T07:38:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
9d9267c5-e692-48ee-8b0d-05cdfdce2c6b,8c68f62b-84d2-4b0a-acf3-46ab9305ee30,2017-04-12T08:42:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1700,102,1802
bc199606-41d1-438d-ae53-15d9f8d7d19b,e3d41c8f-4f3b-4f6e-980c-844ff234cc6e,2017-04-12T08:35:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
f4435c31-15ca-4dd6-894c-daa93405b6be,bc68c7c4-d56e-4113-8851-0083a0119db8,2017-04-12T19:42:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1800,108,1908
728cfafc-9c98-4ce2-bc46-c592254e2988,0a9ccfba-85e0-461d-8bc0-90cc7ed3b3f7,2017-04-12T08:52:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
83b914d8-83d8-43a1-bfc2-6d3cff7b43bd,5f21c4c8-c218-43ed-b680-ae798af97338,2017-04-12T07:37:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
d3935a20-490a-4db5-8867-f1f41185cca0,9425c87e-ea21-4fcf-891d-1d98c2883af3,2017-04-12T07:47:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
5cb17383-25cc-4e97-8b2b-e4803d8a8918,1dab69f5-d74a-4361-9dbc-44fefc3cd371,2017-04-12T07:16:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
956f2362-a298-4aac-a5c1-2f07741d1e6c,b5eadcef-223b-4c59-93f0-ac1660d71e54,2017-04-12T16:41:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
3d314df0-57ff-4c10-8d89-5bae2ccb2d7a,dc6156c6-acea-47f5-9a71-28fddbc46978,2017-04-12T13:46:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
63116e78-ff4c-4baf-be70-0b798ef50f59,83b8c198-32fe-4d96-af29-599e19cf6a41,2017-04-12T10:45:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,2000,120,2120
161cf06c-fbda-45c9-897b-eb91deabd913,95fedcdf-9591-4268-8f33-26165b5bfd92,2017-04-12T17:26:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1200,72,1272
aca5f64a-faf4-4f72-8e9f-4585be6bfddf,6aeb876c-c1bc-4abb-afa3-96b4b894a404,2017-04-12T10:02:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
dc7fcbcd-ebc3-45bc-8f70-0c539fbe25a1,98242349-3698-46bb-ade7-ffa1acf6de70,2017-04-12T16:34:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
4dec3d45-6891-4fc4-821b-689179a9e159,66fc948f-2729-428f-8067-5e6dbbb198a0,2017-04-12T11:02:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
3bba59b9-bde5-4176-b9cb-bb597152e411,11638f3f-18d8-4c97-bcfd-4b7ba9528dc3,2017-04-12T13:47:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
b16c39fb-fade-4be8-949d-c8d154b134d5,83849883-0a50-4b97-9156-234dddfebc6e,2017-04-12T08:38:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
a43762fd-aabf-485f-bee7-8de9f01bc080,d7abb926-d373-499c-b42b-295471d657df,2017-04-12T14:03:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1600,96,1696
58ad58dc-dc7e-4d9d-a240-39c6578493c1,a5dd508e-21f2-40a9-88d3-c7ddd3cd285b,2017-04-12T08:06:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
7cb1086b-b444-484a-a73a-12ce1e21fda5,edf299ab-4a4a-4f70-874a-2c612285ea01,2017-04-12T11:41:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
34966e25-c769-40da-9c1a-4f811a4e1d54,b6932729-e92e-4721-a268-31689e68eed3,2017-04-12T11:27:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,3300,198,3498
22896247-9f0d-4a8d-a1f8-f2deae9d9201,aa92fd2b-6177-43e5-813b-85feae57b780,2017-04-12T08:06:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
d51bf96a-8342-4170-97b7-eef558dc6725,a3d98f8c-f4fd-45bd-a313-9fd6d7b6ecac,2017-04-12T07:57:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
6fa0bc86-1952-413f-979b-490d67b4a089,78763735-0758-4a24-9867-3ac0c55d1287,2017-04-12T14:03:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
7a920b08-00ec-4200-98a0-4b609427a0bb,5750a50c-ef99-48a5-bcff-d164683e98da,2017-04-12T13:07:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
a4161d62-004a-4b4e-94a3-9d3367640c1e,1357b492-ee8f-436d-869e-ff79d2e89169,2017-04-12T08:27:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
881ebaaf-d9d0-4f38-af0d-d1681102189b,1b15d9f4-1c43-4fc0-8d75-1e8eced81b3f,2017-04-12T08:23:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
10cefda4-6c72-44bf-85c1-b094e1a244ad,a079ec36-752f-4be1-8f5a-b7c01c1095e0,2017-04-12T09:15:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
9ae7a0a6-11d5-47ff-810e-648bf8dd53e2,9e2b11cd-38c7-42af-a3e2-00ca948e673d,2017-04-12T14:38:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1800,108,1908
8515aeef-063e-4fb3-af41-ca047d9c6dd8,04e54390-1a7a-4b14-97c3-294b4264b590,2017-04-12T08:00:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
f59a11dc-3ce0-4a11-bac3-12079d22574b,eae6294a-6b66-408a-83ee-2e0afe1d0392,2017-04-12T08:01:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
1502c36a-de0e-41e2-a26e-b379379ff560,45e5326c-b391-4865-ad0c-c7783b2bb261,2017-04-12T08:29:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,2000,120,2120
f9859267-a899-4a26-aed5-bc44c6df3be3,f623850e-a3e1-4d2e-8afc-b0f97783e982,2017-04-12T09:57:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
4ae25891-64bb-4e3f-a6a9-1941de264e2b,a9a6c8da-7165-4886-94ed-b3567f1dfac3,2017-04-12T08:19:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
a8d80916-1100-4374-b7e1-6b605c369623,56893c33-fcc9-479e-a91e-d04a361cb535,2017-04-12T07:58:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
c54790ed-bf81-4855-9752-5572a84e37cf,989728f9-dfce-4da0-9c00-d5dbc473b3c8,2017-04-12T14:59:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1700,102,1802
09794029-983e-4829-8969-7e3407bb2c0b,ddbd173e-f471-4fc5-ba9e-831c07ae72a8,2017-04-12T11:05:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
6e62f5a5-4531-419e-848a-ee3c0c85bb80,82928429-a96d-46a2-b7b9-f8dea4b6bb2e,2017-04-12T08:43:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
cf5700d8-083f-4d04-b253-ae55c66e95f9,a2b11c69-1406-4cad-a9fb-af321f5b2b0c,2017-04-12T08:52:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
a57639b4-d9b0-4842-a24b-e1e48bd3f63b,1e372100-2735-452f-97f1-b266bd42d527,2017-04-12T15:18:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
a8680b4f-87e4-4515-a4ef-6a8f3a77477a,cdc77586-87a5-48a1-a4d3-d6fa7438061a,2017-04-12T07:54:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
f095f9e4-307b-4a30-980a-0d9dc561b1e8,02faa5ac-1657-4f4b-af69-dd9525686f3b,2017-04-12T15:27:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1900,113,2013
4d61a917-c51a-4c47-b361-ea8e15067620,f80ef493-ad4f-442a-96d3-f62ccb6035f9,2017-04-12T19:17:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
85166804-956f-46b8-b52e-15e938e3ded3,a9b36301-a313-45e0-af3d-0bef795f4acd,2017-04-12T07:51:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
5f51cfd5-f405-464f-8aa8-1d5e27a388e9,dc766477-4feb-4e48-9bb8-93aef4fde77d,2017-04-12T10:47:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1900,113,2013
071d506b-8db0-4a5e-9a0b-c7fbd8ccb2e2,e7b7d835-e50a-4090-b82c-b5f17b931157,2017-04-12T15:50:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1900,113,2013
aa757587-1d8c-4c66-a1a8-bd734e387acb,65e15d42-ac13-421f-bb94-cbfd6aed43b3,2017-04-12T08:27:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
8e02714f-4a45-4bfc-be71-de839a0740a1,bc803a26-a319-44d3-aecd-f050f82d96e6,2017-04-12T12:32:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1700,102,1802
38e272f5-e606-46e3-8fe3-804da48d0bb8,400faf31-611a-44bd-ab91-209d07466f3e,2017-04-12T13:14:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,0,0,0
